height,weight,chest,waist,hip,thigh,calf,arm,shoulder
166.2,89.3,102.8,97.7,121.8,74.0,43.5,34.7,38.4
151.3,60.3,89.0,87.0,95.7,55.8,36.2,32.8,34.4
151.8,56.6,90.6,78.5,94.2,53.0,35.9,28.6,36.3
147.4,46.7,81.3,78.9,91.5,53.1,32.3,27.2,35.1
152.4,52.0,81.5,73.0,95.0,56.3,33.2,28.0,34.4
153.6,52.8,82.8,69.5,92.9,55.6,34.5,28.7,33.8
161.3,52.5,81.9,76.0,93.3,53.2,32.8,25.9,33.8
156.2,62.8,95.2,86.3,97.1,55.0,34.6,32.7,34.4
167.0,67.6,89.0,87.0,97.0,55.7,36.3,29.8,36.4
157.7,46.4,81.8,68.1,87.5,48.6,32.1,24.0,35.3
159.6,51.8,84.9,71.5,93.5,51.8,33.9,27.2,35.3
159.6,54.2,87.5,77.5,91.5,48.9,31.3,28.9,34.6
149.7,50.3,90.5,80.2,82.5,46.8,32.8,28.6,36.1
150.0,47.5,85.4,74.3,89.9,51.9,33.1,26.2,34.1
166.4,67.9,95.1,83.2,100.9,59.4,35.5,32.3,36.7
161.3,60.0,90.0,82.6,91.6,52.9,34.1,29.8,35.5
153.3,65.4,91.2,79.2,99.6,60.1,39.9,33.3,36.6
164.0,55.9,83.1,73.3,92.7,55.9,34.7,27.5,36.0
163.0,59.0,88.7,78.7,92.0,52.9,34.0,30.6,37.7
157.5,44.8,74.3,66.3,86.6,50.3,33.9,23.0,34.8
158.7,46.3,80.2,63.1,87.7,50.2,32.5,26.7,35.2
159.4,61.0,88.5,85.8,95.8,54.8,35.6,29.9,34.5
152.8,45.9,80.1,71.0,84.0,44.5,32.1,26.0,33.4
156.3,49.5,79.2,66.8,89.9,52.4,34.4,26.7,34.4
159.1,52.0,83.7,74.9,92.2,51.3,31.6,28.7,36.0
156.1,56.4,88.0,81.2,90.1,51.0,32.2,30.7,32.8
151.1,58.7,87.4,86.0,96.2,54.9,36.2,29.9,32.4
173.1,75.2,97.6,91.7,106.4,62.0,37.5,33.8,39.0
164.4,67.3,92.0,81.7,97.6,57.0,37.5,31.1,34.8
158.0,46.7,82.1,70.5,87.9,47.8,31.8,26.4,34.5
155.8,60.5,90.4,90.0,94.4,52.7,35.8,30.0,33.8
156.1,65.5,95.9,91.0,97.2,53.8,38.4,31.5,36.4
164.8,52.8,83.6,74.9,91.7,52.4,32.9,27.2,35.3
157.2,60.5,87.8,72.0,101.8,61.6,36.7,32.0,34.5
160.9,77.0,97.7,83.9,104.0,61.3,42.1,35.2,37.8
161.2,77.4,102.4,97.6,105.3,60.9,37.1,31.9,36.3
152.0,60.5,90.0,86.8,99.0,59.0,36.5,30.4,35.2
158.2,53.8,87.8,78.7,89.8,50.6,35.1,28.3,32.9
164.2,69.6,97.5,86.2,98.6,57.6,38.0,32.6,36.8
163.7,90.5,103.3,98.2,113.4,69.8,45.9,36.7,36.3
154.3,77.4,99.3,100.7,111.0,65.6,38.2,34.5,36.8
158.2,45.7,78.0,67.9,89.6,51.1,33.0,24.3,36.1
151.4,56.3,90.6,85.0,94.3,55.2,32.9,30.6,33.3
176.1,57.2,86.3,69.2,95.4,51.9,33.6,26.6,36.3
174.0,69.7,91.2,78.8,108.6,60.6,37.5,29.9,36.7
162.1,50.5,86.7,64.8,89.8,54.0,32.4,27.8,35.3
152.8,50.5,85.4,74.4,91.3,53.8,31.3,27.2,35.1
155.3,44.6,80.5,66.9,86.8,49.4,31.0,24.4,34.7
164.3,62.9,91.2,72.9,97.5,60.4,37.4,28.2,38.8
155.1,52.9,86.0,78.4,92.0,53.2,33.4,28.2,33.7
152.7,49.8,83.8,98.1,90.0,52.9,32.9,25.8,33.8
159.1,48.2,83.0,69.5,87.3,49.5,30.0,24.6,34.1
158.6,52.1,80.0,70.2,87.0,51.3,32.0,30.0,35.7
162.1,44.4,78.8,61.4,80.6,47.8,30.8,26.2,35.0
151.2,60.0,89.8,80.4,95.3,53.1,34.1,31.0,35.3
163.1,73.0,93.6,91.2,103.1,64.6,39.0,30.2,34.9
161.4,62.9,95.5,88.8,98.9,57.8,33.6,32.2,37.7
153.5,65.0,95.9,97.2,89.3,50.4,32.9,32.3,35.4
153.2,52.4,88.4,70.9,93.0,53.8,33.8,29.5,35.1
165.4,58.1,85.3,74.4,97.6,58.7,35.2,28.2,35.4
149.8,57.3,90.2,81.1,97.4,58.2,35.4,29.1,33.3
152.8,75.7,98.3,100.2,103.8,61.5,42.7,36.2,35.4
156.4,57.7,86.8,75.6,97.2,58.9,35.3,28.4,34.8
156.2,55.2,88.3,74.0,92.6,52.8,34.8,30.6,36.5
158.6,62.4,95.8,84.7,96.4,54.4,36.2,31.2,38.7
160.0,59.8,88.8,76.1,96.4,55.1,35.7,28.9,37.9
160.1,55.3,87.1,73.8,96.0,54.6,34.0,30.2,36.5
168.6,64.3,90.0,77.1,95.4,57.6,39.0,30.6,36.5
153.1,67.4,97.7,93.1,97.1,58.0,37.4,30.6,34.8
157.8,48.1,80.0,67.5,89.3,51.0,33.8,27.0,34.3
160.7,68.9,97.9,85.5,100.0,58.0,40.5,35.0,37.3
151.4,47.4,86.4,72.4,82.8,44.1,32.3,27.2,34.0
165.9,60.9,90.1,80.9,94.5,55.7,35.6,29.8,39.0
176.4,77.4,94.8,93.2,107.3,63.2,39.7,32.2,37.8
166.6,70.1,99.7,90.2,98.1,56.3,36.6,31.6,41.4
180.9,78.7,101.9,86.0,98.9,60.7,38.9,34.0,41.8
183.3,74.4,103.0,81.1,97.6,56.7,36.0,32.0,40.1
178.3,72.6,100.4,74.8,97.2,58.4,37.0,34.3,42.0
186.6,85.7,103.9,95.8,105.8,58.2,37.1,33.4,40.2
184.4,78.6,105.3,82.3,98.5,55.9,37.6,33.7,42.6
160.2,64.6,97.6,92.8,89.7,55.2,33.5,30.7,35.8
180.0,76.3,104.3,87.0,96.1,56.4,37.9,33.6,41.4
170.4,72.8,93.0,88.5,98.5,58.9,38.1,32.6,37.4
175.7,70.6,97.8,83.0,95.9,57.6,37.2,30.6,39.6
182.8,73.7,100.2,76.4,97.8,56.3,37.9,30.4,40.7
178.0,116.8,112.5,108.9,121.6,77.0,53.0,40.4,40.4
179.1,80.8,102.4,85.3,97.4,60.1,39.6,34.3,40.3
178.9,80.6,106.9,84.3,100.6,62.0,38.4,35.6,39.3
167.1,62.4,96.2,79.6,94.0,56.1,34.2,31.7,38.8
170.2,71.3,98.5,84.7,96.0,54.0,38.2,32.8,38.9
169.1,69.4,99.8,83.9,92.3,52.4,37.7,31.2,40.6
167.9,70.1,98.0,85.3,94.7,57.3,38.1,33.7,39.0
172.5,73.1,101.6,87.6,96.0,55.9,36.7,33.9,38.9
180.1,80.9,108.0,87.6,99.7,59.3,37.9,32.7,40.7
176.7,72.1,108.1,82.2,94.0,54.2,36.0,35.7,40.4
171.1,75.0,101.4,82.0,100.0,60.6,41.5,33.4,40.8
173.8,89.9,104.4,101.0,104.4,60.5,45.3,35.9,39.1
176.0,84.3,102.4,92.8,99.7,59.5,39.6,35.6,39.8
167.9,64.7,93.0,73.4,93.8,53.6,36.8,29.3,39.0
174.5,62.7,90.8,73.9,94.8,55.1,35.3,31.2,38.3
169.9,75.9,104.2,84.5,97.9,59.5,40.1,35.9,39.4
170.0,56.1,85.1,77.8,83.9,47.6,34.5,28.0,36.3
168.6,67.5,95.9,78.4,93.1,59.4,38.3,32.8,37.2
176.0,91.3,112.1,100.0,103.5,63.7,41.0,39.6,39.9
173.6,89.8,109.6,90.2,105.5,64.3,43.0,39.4,40.9
175.4,76.8,102.2,90.2,99.4,58.8,37.0,35.1,40.7
172.3,56.8,87.3,74.0,88.0,50.0,33.6,27.2,38.0
174.7,92.2,111.5,97.0,107.3,68.3,42.6,39.0,39.8
171.0,71.9,98.6,93.8,95.5,53.0,36.7,30.8,40.1
164.1,68.3,94.8,88.4,95.5,55.2,38.6,32.8,38.8
168.7,63.1,89.9,77.2,92.8,52.8,36.4,30.2,39.3
172.8,68.5,99.0,84.5,95.5,52.9,38.1,31.1,41.0
174.2,74.5,95.6,86.0,97.8,60.4,40.9,32.6,37.0
173.7,80.7,101.5,91.4,102.8,62.7,40.3,33.5,39.4
155.7,62.8,95.6,87.6,86.9,48.8,35.5,31.8,35.2
161.4,59.1,89.4,84.7,92.6,54.4,32.5,30.3,35.4
168.8,70.9,97.8,88.8,103.0,56.8,36.2,31.9,37.2
146.7,51.5,83.0,72.3,95.8,54.0,34.5,27.8,33.2
170.5,55.9,84.7,72.6,90.4,51.9,33.1,26.6,37.8
154.4,56.5,89.8,85.3,95.7,49.4,31.5,30.6,34.1
153.5,71.4,94.1,95.0,111.7,68.4,38.2,29.6,34.4
149.4,66.1,98.1,95.4,103.6,56.6,37.3,31.3,37.0
163.0,78.1,93.3,92.5,115.1,69.2,40.3,34.3,36.7
164.7,60.7,90.1,83.8,96.0,54.4,33.1,31.7,35.8
153.3,78.2,93.4,99.4,110.1,67.7,40.8,34.1,35.4
161.1,55.8,87.7,75.1,96.3,52.9,34.9,28.9,37.0
157.2,60.0,92.3,83.1,90.3,51.0,35.7,32.1,35.0
157.3,67.7,92.0,76.3,103.0,60.5,40.0,31.8,35.4
157.6,57.5,91.2,73.5,92.6,56.7,34.9,30.2,33.0
153.6,48.0,82.0,72.0,86.5,50.2,30.4,26.7,35.2
140.4,56.5,88.1,87.3,101.7,59.5,35.3,30.8,31.4
150.7,62.7,91.3,94.5,91.5,52.9,40.8,30.8,35.8
159.2,59.4,85.2,80.0,95.1,53.9,33.8,30.7,34.4
155.2,70.3,95.7,91.9,102.0,59.5,37.2,33.2,36.8
158.3,54.4,89.4,72.1,91.9,54.7,33.8,28.2,31.2
161.4,50.6,81.2,68.8,89.2,50.6,35.4,24.7,34.4
159.8,55.4,86.0,78.8,95.2,51.8,32.4,27.9,34.4
158.2,61.1,92.5,88.8,96.0,52.3,34.6,29.5,34.8
150.8,72.6,95.7,103.6,104.0,59.9,39.2,31.4,35.4
174.1,58.5,90.2,70.7,92.8,54.9,35.0,28.2,37.7
156.2,55.5,84.0,76.0,96.5,55.4,36.0,28.1,34.4
157.0,68.8,95.5,93.5,100.4,54.5,35.9,30.8,36.5
153.7,56.0,84.2,75.5,95.8,56.3,35.9,28.4,34.2
159.4,65.6,90.0,81.2,97.6,56.6,39.5,30.7,33.5
159.7,53.6,88.9,75.1,93.1,53.2,33.1,29.2,33.1
162.4,51.9,80.7,69.7,90.2,51.7,33.0,26.6,34.3
149.9,55.7,85.4,83.8,89.8,52.5,35.6,30.4,35.4
157.6,69.6,97.0,90.2,97.0,58.7,36.6,32.5,37.4
165.0,58.5,86.4,75.8,95.7,56.8,34.3,30.8,34.4
161.5,63.9,91.3,84.5,100.4,58.9,35.9,31.3,37.8
154.4,53.0,86.2,74.0,93.5,52.3,34.4,28.0,35.0
160.3,73.0,97.6,90.2,105.9,61.2,39.1,34.5,34.4
156.1,51.5,84.5,75.9,86.6,48.4,30.5,29.0,33.0
147.6,53.3,86.0,82.4,93.1,52.9,33.2,28.0,34.6
163.0,50.8,81.9,70.1,88.8,51.6,32.2,27.8,34.4
174.0,60.1,94.6,70.0,90.7,52.9,33.3,30.2,38.4
175.3,70.9,101.0,86.3,97.9,56.2,33.7,33.8,39.6
180.1,69.8,99.5,78.6,90.6,52.6,36.7,30.8,40.3
169.4,66.3,96.2,82.9,91.0,50.9,37.9,28.8,40.2
164.1,65.1,95.1,81.7,90.4,53.0,37.9,30.9,39.3
174.1,76.7,106.8,89.2,98.8,58.3,38.6,35.7,40.4
167.4,70.1,98.4,84.0,93.3,57.3,38.7,33.3,39.3
175.2,77.0,102.5,90.3,103.0,57.8,36.3,33.9,40.1
179.0,97.1,108.1,103.6,110.0,66.6,41.8,37.6,40.6
162.5,67.9,103.0,91.9,94.8,53.1,35.0,30.2,39.0
175.4,63.7,94.5,76.0,90.5,52.4,36.7,29.8,37.8
171.5,59.6,93.2,74.5,87.2,49.5,32.8,30.2,36.0
176.0,73.3,102.8,75.7,98.3,59.0,38.2,34.2,39.1
176.3,73.7,103.7,82.1,96.4,54.1,36.6,34.6,41.2
159.1,64.8,95.2,90.6,90.8,52.4,36.5,30.9,36.4
167.6,70.2,96.8,82.8,94.9,52.5,38.9,32.3,40.8
176.7,79.0,100.9,84.0,100.8,60.6,39.6,34.6,39.4
179.1,75.5,100.0,83.5,97.7,58.9,40.4,33.2,39.9
189.2,92.7,112.8,81.2,107.0,67.2,42.1,38.1,42.7
162.1,77.8,102.2,95.0,98.4,56.5,41.4,35.2,38.5
168.5,72.8,98.2,87.3,95.3,56.3,41.6,32.4,39.1
167.2,74.0,102.4,87.5,97.7,57.6,40.2,32.2,38.2
167.8,82.6,101.3,93.0,105.8,71.0,42.8,35.4,38.8
163.8,57.2,92.7,72.8,87.9,51.9,34.6,29.1,37.9
170.5,70.1,103.7,81.6,93.2,56.5,36.9,32.2,38.5
168.4,72.9,96.0,84.2,98.5,57.6,40.4,32.1,38.7
162.0,67.7,85.4,88.5,96.0,56.9,36.3,30.0,38.1
171.0,76.7,104.3,94.7,96.0,56.6,38.6,31.9,41.2
171.4,61.7,95.6,75.7,89.1,52.2,35.5,31.9,40.4
172.0,79.5,105.6,94.9,101.2,56.9,39.5,34.9,39.4
172.3,67.3,96.3,76.1,94.2,55.4,36.7,33.1,42.1
179.0,91.5,104.7,92.8,105.2,66.4,45.0,36.5,40.8
179.9,74.9,100.6,80.8,94.7,56.8,37.6,34.3,39.8
165.4,71.1,96.7,89.5,96.0,53.4,38.9,34.4,39.4
170.2,77.0,97.7,90.4,101.6,60.2,38.9,32.8,36.2
173.1,101.9,114.3,106.6,105.5,65.2,43.3,38.0,41.8
169.7,67.0,95.8,78.3,93.7,56.6,36.3,35.7,37.1
176.6,84.7,106.1,98.5,104.4,57.2,37.6,36.2,39.8
164.4,67.5,96.6,83.4,95.8,56.4,38.0,31.8,36.9
170.2,70.7,98.6,85.0,93.2,53.8,36.5,32.1,39.9
161.2,76.4,99.3,88.5,104.3,66.4,41.3,34.5,37.3
166.1,61.8,85.5,75.2,103.0,56.9,37.5,27.2,38.3
158.9,61.9,92.7,80.4,99.7,58.0,37.2,30.1,38.8
168.9,65.5,92.0,85.2,94.9,53.2,34.1,30.0,37.0
166.3,57.2,86.9,74.2,92.4,52.2,33.0,28.1,38.4
160.5,59.3,88.2,79.5,94.6,54.8,34.7,30.2,36.1
160.9,53.3,90.8,77.3,91.0,51.3,34.1,27.1,36.1
166.0,53.6,81.8,70.9,90.9,50.0,33.2,25.7,34.9
154.9,61.1,91.2,90.7,97.1,54.4,35.3,28.3,33.8
152.1,64.3,98.2,92.7,93.3,51.4,35.5,30.6,37.7
156.5,54.9,83.7,74.0,97.6,58.5,34.8,28.4,35.9
159.9,82.1,100.2,106.5,101.3,63.7,42.4,37.0,38.1
168.1,75.3,95.5,88.2,105.9,58.9,40.1,34.2,38.7
163.9,60.7,90.6,83.7,95.6,52.6,31.9,29.6,36.5
159.4,61.1,91.5,81.9,97.7,56.5,37.5,30.2,34.2
151.6,63.7,91.6,87.6,96.4,57.5,38.2,31.4,33.5
154.6,62.2,94.0,84.2,96.3,55.5,35.7,33.0,33.6
150.6,48.2,87.0,75.9,86.0,50.4,30.4,28.2,33.3
168.3,57.3,84.0,77.7,93.7,51.6,35.0,28.9,35.8
156.5,51.8,83.6,72.9,91.8,54.6,34.8,27.3,34.6
154.5,53.4,88.8,79.0,89.8,52.8,33.5,30.0,35.3
153.1,39.8,77.0,66.4,80.6,43.0,30.0,22.2,34.8
164.9,66.5,90.8,78.1,101.0,59.4,39.0,29.9,36.6
166.3,54.7,81.5,71.4,95.4,52.5,33.4,26.7,35.4
169.2,62.3,86.7,78.2,95.9,55.1,35.3,31.3,35.9
156.9,69.3,94.3,95.1,107.0,65.4,37.0,33.9,35.2
159.2,45.3,77.8,66.5,84.0,47.8,31.7,23.8,33.7
166.2,60.3,87.0,78.4,97.4,54.8,35.4,27.2,37.1
155.8,53.3,84.4,76.0,93.2,54.5,32.9,27.8,33.2
165.2,54.5,86.3,74.4,90.9,50.7,32.4,26.8,38.7
163.0,49.4,79.9,68.4,89.3,52.5,31.8,24.2,35.0
173.5,81.2,97.6,95.3,104.7,57.8,39.3,32.0,38.2
152.8,62.5,95.1,88.9,95.8,55.7,35.0,31.1,34.5
155.1,49.5,84.8,73.5,85.5,48.8,34.9,26.3,34.6
154.2,71.7,99.9,91.8,101.7,57.0,39.0,32.5,35.4
157.1,55.2,90.1,76.5,92.1,54.2,33.1,29.3,34.5
169.1,51.2,82.7,64.8,91.8,48.7,31.5,25.0,34.7
157.2,82.8,97.4,96.5,114.0,71.7,44.5,34.6,33.6
163.6,49.6,79.7,69.8,86.1,51.3,32.3,27.0,34.4
153.4,57.4,90.8,83.1,89.6,51.7,36.9,32.3,34.0
148.2,67.8,92.0,97.0,100.5,61.9,37.0,32.6,35.5
145.5,49.1,82.5,80.8,87.4,51.8,31.4,29.5,31.5
159.1,66.1,88.7,82.5,97.0,59.4,37.9,30.3,35.7
160.0,70.2,96.0,88.1,103.0,63.1,39.2,33.4,37.8
159.7,41.8,78.2,62.1,82.1,45.2,29.8,22.1,32.8
174.0,63.4,94.8,75.2,94.8,53.5,34.0,31.3,37.7
176.2,66.8,93.6,76.2,93.7,54.1,37.5,31.8,40.4
172.5,67.0,99.4,74.2,91.7,52.5,36.7,33.8,42.2
173.5,70.3,102.9,72.8,93.6,55.2,40.0,34.0,40.7
176.7,73.9,97.8,89.6,96.9,51.4,35.6,31.0,40.8
174.2,75.0,97.8,78.2,94.6,58.3,38.7,36.8,39.3
163.5,66.5,100.1,91.8,89.2,49.3,35.3,31.2,39.8
177.1,92.4,111.5,100.3,105.2,62.7,42.4,35.8,43.7
158.1,58.8,94.1,79.2,87.2,50.0,33.0,29.1,36.3
172.7,89.2,109.4,96.5,104.7,63.9,42.0,36.6,41.1
171.3,68.5,106.2,78.1,90.9,52.6,34.2,31.7,39.9
168.4,63.6,95.1,87.5,90.2,50.0,34.1,30.3,38.9
168.4,99.0,116.4,115.9,103.7,65.0,41.2,39.0,38.3
177.0,74.6,105.2,78.7,98.0,60.3,38.2,34.4,40.8
166.2,56.7,94.5,69.9,87.2,52.2,34.2,28.2,37.4
175.6,85.2,106.0,96.4,106.9,62.2,40.4,36.0,43.0
167.8,86.1,108.2,105.4,101.5,57.0,38.8,35.6,38.5
170.1,89.4,105.0,101.5,104.4,58.4,39.5,36.2,41.2
159.0,78.1,98.8,102.5,98.8,59.0,39.8,35.4,38.8
167.7,78.7,106.0,87.0,99.3,59.8,38.7,34.5,39.8
166.7,63.3,102.4,80.3,90.5,52.5,36.2,32.0,37.8
179.0,83.6,104.9,90.0,100.2,59.1,37.8,34.6,40.2
180.6,79.0,104.9,88.2,96.0,56.3,38.4,33.2,39.1
170.4,75.3,96.7,82.9,101.9,62.1,39.4,32.3,38.8
159.4,55.2,88.7,75.9,85.7,51.9,33.9,28.7,35.3
162.6,80.6,106.4,96.0,103.2,63.4,38.7,36.5,38.5
170.1,78.6,105.3,89.2,98.0,59.2,39.3,32.7,36.8
173.5,77.0,98.6,87.5,97.8,58.6,41.1,32.4,38.3
173.6,71.0,97.5,81.6,93.5,53.5,40.0,32.0,39.8
167.4,68.3,99.1,82.6,96.6,56.3,36.0,30.7,38.7
172.8,68.4,98.5,80.8,93.8,55.4,33.9,32.0,39.7
173.6,104.3,111.0,111.0,108.7,66.2,42.8,40.3,40.3
173.6,71.0,97.2,87.3,94.3,55.6,36.4,34.0,39.6
170.7,84.2,104.7,93.5,100.6,62.0,41.4,36.0,39.2
165.9,73.3,102.8,88.0,94.3,56.8,38.1,33.0,39.9
165.2,72.9,94.5,93.4,98.3,58.5,37.3,31.5,37.4
160.6,72.3,99.5,94.0,94.7,55.4,38.3,34.3,36.4
169.4,54.2,86.0,71.9,86.1,47.2,32.5,27.0,36.1
177.4,78.6,101.7,86.7,97.8,58.1,39.1,34.8,36.8
173.6,60.8,93.7,74.0,88.3,51.8,33.8,29.5,39.9
166.8,59.5,94.9,80.9,87.0,47.2,33.0,29.4,39.6
178.1,84.3,104.4,96.4,100.5,60.6,40.0,35.9,39.2
181.1,86.2,106.2,89.2,102.3,60.0,41.3,36.0,41.7
168.1,74.1,97.7,91.2,97.0,58.7,41.1,33.3,37.8
170.8,67.6,102.3,80.9,94.4,53.0,37.9,31.0,41.5
180.8,87.3,106.0,94.6,102.6,60.7,41.4,34.6,40.9
175.5,81.1,104.0,89.6,101.2,58.3,41.7,33.6,41.2
170.1,72.6,100.9,86.3,97.3,56.9,37.5,32.0,37.3
176.1,79.1,101.8,88.4,100.5,57.9,38.5,34.2,38.9
173.5,90.7,107.0,109.9,102.5,62.2,39.6,34.2,37.8
161.3,66.0,98.5,93.3,91.7,53.3,36.3,31.5,36.2
172.4,58.2,91.2,73.9,88.0,51.0,34.4,28.2,37.9
174.5,75.3,103.5,86.2,97.5,57.9,38.4,33.0,40.9
171.4,75.3,102.5,92.9,99.1,60.1,36.7,34.0,37.9
179.3,100.9,113.2,104.2,107.8,67.8,43.4,37.6,41.4
171.1,68.8,100.2,82.2,93.5,53.1,38.1,33.0,38.9
168.4,69.5,97.2,92.0,93.8,51.5,34.7,30.2,39.9
180.5,73.8,105.0,84.0,99.2,56.7,34.8,34.7,42.6
171.9,71.9,102.0,87.7,96.4,57.0,35.5,32.4,35.9
176.5,100.4,114.3,110.3,113.5,67.9,43.9,39.1,40.9
174.6,79.1,102.2,95.5,97.2,54.1,38.3,32.5,38.9
175.8,78.0,100.3,94.1,96.0,59.2,38.0,34.8,39.6
174.1,62.6,94.4,72.9,88.6,51.5,33.8,30.5,38.6
175.7,73.6,100.1,88.0,95.5,53.0,37.4,32.2,38.9
166.0,64.1,99.3,82.4,95.5,55.5,37.1,30.0,38.9
168.8,68.8,99.3,83.5,97.4,57.8,36.4,31.8,40.4
189.2,88.2,106.6,84.8,105.0,61.1,40.7,35.2,41.2
174.8,53.2,94.0,67.9,82.7,45.9,31.6,27.2,39.0
170.8,75.4,101.8,87.5,99.5,60.2,39.8,35.4,39.9
170.5,59.1,95.0,76.7,89.0,51.2,34.2,29.0,39.8
170.4,70.1,100.6,86.2,94.0,55.9,37.3,30.7,41.1
175.4,80.8,102.5,86.7,102.2,59.2,40.2,33.4,40.0
165.5,72.3,95.8,99.4,93.6,52.0,37.4,31.5,38.7
167.2,62.7,95.1,74.3,91.5,53.2,36.2,31.2,40.6
164.0,69.8,96.0,86.5,93.5,53.8,40.7,30.0,38.2
163.4,63.1,96.3,78.4,91.6,55.0,38.9,31.8,40.9
169.7,68.0,96.0,89.3,88.9,51.0,37.5,33.0,38.0
162.6,68.2,103.9,85.4,93.5,57.2,38.7,32.7,35.1
159.7,59.7,90.1,79.9,87.7,51.1,36.8,30.8,35.2
168.3,57.4,92.4,74.5,88.2,49.6,35.8,27.3,40.6
175.6,88.7,101.9,99.4,106.4,62.9,43.2,35.5,38.4
150.3,46.4,80.4,72.0,85.9,48.7,31.8,26.0,33.4
153.0,46.7,84.0,72.4,88.7,47.1,31.0,26.7,34.5
170.5,64.4,88.4,75.2,95.8,56.9,38.2,27.0,36.4
162.4,45.9,80.4,63.2,87.4,48.2,30.4,26.3,34.6
160.0,59.8,91.3,77.4,95.1,52.9,33.8,30.2,35.1
159.0,58.2,89.9,81.7,91.9,50.9,34.4,30.0,35.4
157.1,49.5,79.7,69.7,90.8,50.4,34.0,25.9,34.4
155.0,44.7,76.4,67.3,84.6,48.9,33.4,26.7,33.8
157.0,43.6,76.2,63.5,89.8,48.7,30.7,25.3,33.8
166.5,50.9,82.7,67.5,89.0,51.8,32.7,26.2,38.7
157.8,54.4,83.8,75.2,88.7,51.0,35.0,27.8,35.1
152.1,49.6,82.8,74.1,87.6,51.5,32.8,27.5,32.4
158.0,50.6,83.3,71.5,89.0,48.0,32.5,27.8,33.4
153.0,55.3,86.5,83.5,90.5,51.0,35.7,27.0,35.1
161.0,56.2,88.2,77.8,93.1,52.2,35.2,27.7,36.3
153.1,47.8,83.0,73.6,87.6,48.7,30.6,26.5,33.6
160.8,47.6,79.5,68.0,88.6,50.3,30.7,26.3,33.4
155.9,77.8,97.6,105.7,105.4,59.0,39.3,36.0,33.9
159.8,56.0,87.5,74.8,95.2,54.5,35.2,29.2,36.0
151.1,61.1,91.1,84.4,97.7,60.1,34.5,30.5,36.4
156.4,68.9,96.9,92.9,97.8,53.3,36.4,32.7,35.4
161.2,45.6,80.3,61.7,86.1,49.1,33.7,24.6,35.8
156.7,59.6,86.7,83.0,97.0,58.2,35.7,29.8,34.8
166.7,59.8,88.8,69.4,93.9,54.9,36.3,29.6,35.9
152.7,50.3,88.8,77.5,88.1,48.4,32.5,28.2,34.7
160.4,53.5,87.5,74.4,91.3,49.0,33.9,27.7,36.2
170.4,55.9,80.6,77.3,93.0,50.1,32.6,27.8,36.4
156.5,56.8,84.0,80.0,92.3,54.4,35.1,28.7,31.4
149.0,47.6,81.6,68.1,85.8,50.7,34.4,26.5,32.6
151.1,53.3,88.6,79.2,87.6,51.2,32.2,28.2,33.9
158.1,43.5,76.5,60.9,86.2,47.4,30.5,25.0,34.2
157.4,51.0,87.3,75.3,87.4,49.2,33.3,28.2,35.0
162.4,79.0,94.0,101.4,109.0,66.9,40.0,35.2,32.4
163.9,62.2,85.0,78.9,102.6,61.1,36.3,29.9,34.4
149.0,65.9,94.5,86.7,100.3,60.2,37.2,33.3,33.6
155.2,61.8,89.7,89.4,92.2,52.9,35.3,32.9,32.6
169.3,70.6,94.5,93.6,98.4,55.4,36.4,34.3,37.8
153.5,47.6,79.6,72.5,85.0,47.5,32.7,25.8,33.3
158.9,64.7,90.7,84.7,95.3,57.1,37.0,32.0,35.4
156.1,49.2,82.0,73.8,84.7,42.9,33.0,26.1,33.2
161.3,66.3,90.1,84.6,98.2,57.2,37.8,31.2,38.4
171.1,93.9,109.6,103.0,105.5,61.8,40.8,37.2,42.5
170.8,76.0,104.3,88.4,98.3,59.8,39.7,34.5,38.1
180.0,99.1,112.3,99.7,107.7,66.4,44.3,38.2,40.2
176.7,68.4,93.0,86.8,93.2,51.2,36.1,29.9,38.4
167.8,78.5,103.2,94.0,99.5,56.9,38.6,32.7,37.2
183.5,95.5,110.7,102.2,104.1,60.0,39.4,37.1,43.3
170.0,79.9,103.5,89.3,100.5,60.4,42.5,31.6,40.4
168.3,85.4,109.7,97.0,100.5,63.3,40.1,33.6,40.3
174.0,72.6,100.9,86.5,98.8,57.7,36.0,32.4,39.2
167.7,67.7,94.8,82.7,94.5,55.0,37.8,31.4,38.2
171.3,74.1,100.5,85.0,97.7,58.4,39.2,32.4,38.9
176.0,83.4,109.5,81.7,100.1,61.2,42.1,35.7,41.0
175.6,99.9,114.2,109.8,108.9,65.3,43.9,37.7,42.6
162.8,57.6,93.0,79.6,87.5,48.5,32.2,30.0,39.7
168.3,60.1,91.8,74.7,88.0,50.7,34.1,30.9,39.0
169.5,72.6,100.5,97.2,97.4,53.1,36.4,31.1,38.4
164.8,59.6,94.0,87.5,87.2,48.2,34.3,29.5,36.6
159.4,65.0,93.9,87.1,93.9,52.6,34.9,30.8,34.8
165.7,64.4,94.4,83.8,90.3,49.9,35.4,30.0,38.4
166.8,82.8,101.7,100.2,102.3,58.9,41.3,33.5,39.8
179.5,75.5,99.5,87.5,96.3,55.0,38.7,31.5,40.0
177.8,74.0,99.4,87.7,94.3,53.3,36.6,30.3,40.0
167.1,61.3,94.3,86.5,85.8,48.4,33.7,29.3,38.1
157.2,88.4,106.7,112.4,105.7,63.2,40.0,37.4,38.2
173.1,94.4,109.6,97.2,106.3,63.0,43.5,36.4,38.0
175.5,78.7,112.2,87.4,99.1,57.3,36.7,33.7,40.0
